#ItemID,PictID,IconID,名字,类别 ID,Price,Weight,Height,装备时的容量,Possesion Weight,Repair,强化ID,处理Club,Event,Recipe 可能性,染色,重叠,Two Hand,使用时消灭,Colour,耐久度,强化内属性值,eventＩＤ,Effect,Attack Skill,可使用Skill,Passif skill,慿依时可能与否,慿依passif Skill,Tarket type,发动type,射程,效果时间,效果范围,效果级别,cast,delay,HP Increase,MP Increase,SPIncrease,最大重量上升,最大容量上升,移动力上升,STR,MAG,VIT,DEX,AGI,INT,LUK,CHA,物理攻击力(打),物理攻击力(砍),物理攻击力(刺),Magical Attack,Physical Defensive,Magical Defensive,近命中率,远命中率,魔法命中率,近回避率,远回避率,魔法回避,创造力,创造力回避,Recovery,MP Recovery,non,Fire,Water,Wind,土,Light,Darkness,Poison,石化,麻痹,Sleep,Silent,钝化,混乱,冻结,气绝,Human,Angel,恶魔,Male,Female,LV,可装备 STR,可装备MAG,可装备 VIT,可装备 DEX,可装备 AGI,可装备 INT,可装备 LUK,可装备 CHA,novice,swordman,blade master,bounty hunter,fencer,knight,dark stalker,scout,assassin,command,archer,striker,gunner,wizard,sorcerer,sage,shaman,Summoner,enchanter,batters,druid,Bard,warlock,cabalist,necromancer,miner,black smith,machinery,farmer,Alchemist,Marionette Harmony,ranger,explorer,treasure hunter,merchant,trader,gambler ,东军,西军,南军,北军,所属５,所属６,所属７,所属８,所属９,所属１０,所属１１,所属１２,所属１３,所属１４,所属１５,变身ＩＤ,封印monsterＩＤ,单手动作ID,双手动作ID,Item Description,国外ITEM,国外ITEM2,LV,
31161300,0,31161100,Electell Statue(Unused),FURNITURE,8000,350,350,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161300,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161300,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31161400,0,31161100,Salamander Statue(Unused),FURNITURE,8000,350,350,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161400,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161400,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31161500,0,31161500,Locomotive,FURNITURE,150000,1050,1050,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161500,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161500,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31161580,0,31161500,Locomotive(Miniature),FURNITURE,150000,1050,1050,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161500,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161580,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31161600,0,31161600,PhenPhen,FURNITURE,0,91,91,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161600,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161600,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31161801,0,31160000,White Christmas Tree,FURNITURE,0,7,7,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161800,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161801,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31161900,0,31161900,Illumination Device,FURNITURE,0,105,105,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31161900,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31161900,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31162000,0,31162000,Decorative Pine Tree,FURNITURE,1000,350,350,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31162000,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162000,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31162300,0,31162300,Shrine Entrance,FURNITURE,50000,700,350,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31162300,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162300,0,0,0,Furniture$RAn item that is used to decorate$Rthe Airship Garden and Airship$RHouse interior,0,0,0,
31162400,0,31162400,Small Bird Swing,FURNITURE,0,70,70,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31162400,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162400,0,0,0,Furniture$RAn ancestral mural that can be$Rused to decorate the Airship$RGarden and Airship House interior,0,0,0,
31162500,0,31162500,Decorative Lantern,FURNITURE,5000,42,42,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31162500,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162500,0,0,0,Furniture,0,0,0,
31350000,0,31350000,Cyclops Figure,FURNITURE,100,7,7,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31350000,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31350000,0,0,0,Furniture,0,0,0,
31400000,0,31400000,South Symbol Figure,FURNITURE,100,7,7,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,31400000,0,0,0,0,0,0,COORDINATES,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31400000,0,0,0,Upper Armor$RA simple shirt,0,0,0,
50000000,50000000,50000000,Smock(M),ARMOR_UPPER,150,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain red T shirt,0,0,1,
50000001,50000001,50000151,Red T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain purple T shirt,0,0,1,
50000002,50000002,50000151,Purple T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain blue T shirt,0,0,1,
50000003,50000003,50000151,Blue T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain sky blue T shirt,0,0,1,
50000004,50000004,50000151,Sky Blue T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain lime green T shirt,0,0,1,
50000005,50000005,50000151,Lime Green T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain light lime green T shirt,0,0,1,
50000006,50000006,50000151,Light Lime Green T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain yellow T shirt,0,0,1,
50000007,50000007,50000151,Yellow T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain orange T shirt,0,0,1,
50000008,50000008,50000151,Orange T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain black T shirt,0,0,1,
50000009,50000009,50000151,Black T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA plain grey T shirt,0,0,1,
50000010,50000010,50000151,Grey T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RAn unprocessed organic T shirt,0,0,1,
50000050,50000050,50000151,Organic T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA bleached white T shirt,0,0,1,
50000051,50000051,50000151,White T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA printed grey T shirt,0,0,1,
50000052,50000052,50000151,Printed Grey T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA printed orange T shirt,0,0,1,
50000053,50000053,50000151,Printed Orange T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA T shirt with a carrot printed$Ron,0,0,1,
50000054,50000054,50000151,Carrot T-Shirt,ARMOR_UPPER,300,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA simple shirt,0,0,1,
50000055,50000055,50000000,Smock(F),ARMOR_UPPER,150,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA T shirt decorated with printed$Rtext Disappears when damaged ,0,0,1,
50000056,50000056,50000151,Letter T-Shirt(Fighting Spirit),ARMOR_UPPER,0,14,14,10,0,-1,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA T shirt decorated with printed$Rtext Disappears when damaged ,0,0,1,
50000058,50000058,50000151,Letter T-Shirt(Love),ARMOR_UPPER,0,14,14,10,0,-1,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA jacket made with leather,0,0,1,
50000059,50000059,50000059,Leather Jacket,ARMOR_UPPER,4500,42,28,20,0,10047840,-1,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA simple T shirt,0,0,23,
50000060,50000060,50000060,ECO T-Shirt,ARMOR_UPPER,150,14,14,10,0,10047820,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA T shirt with the ECO Blanket$Rlogo printed on the chest,0,0,1,
50000061,50000061,50000151,ECO Blanket T-Shirt,ARMOR_UPPER,0,14,14,10,0,-1,-1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA T shirt decorated with printed$Rtext Disappears when damaged ,0,0,1,
